id,trial,inventory,first,success,results,t,second,third
31,9,6,1,0,-1,0,3.0,5.0
31,10,6,0,0,-1,0,2.0,
31,11,6,1,0,-1,0,1.0,
31,12,6,0,0,-1,0,0.0,5.0
31,13,6,2,0,-1,0,2.0,5.0
31,14,6,1,0,-1,0,5.0,5.0
31,15,6,0,0,-1,0,0.0,1.0
31,16,6,0,0,-1,0,0.0,2.0
31,17,6,1,0,-1,0,3.0,
31,18,6,2,0,-1,0,5.0,5.0
31,19,6,4,0,-1,0,4.0,5.0
31,20,6,4,0,-1,0,,
31,21,6,5,0,-1,0,5.0,5.0
31,22,6,0,0,-1,0,0.0,0.0
31,23,6,0,0,-1,0,3.0,4.0
31,24,6,0,0,-1,0,5.0,5.0
31,25,6,1,0,-1,0,3.0,4.0
31,26,6,0,0,-1,0,1.0,1.0
31,27,6,0,0,-1,0,3.0,
31,28,6,1,0,-1,0,3.0,3.0
31,29,6,5,0,-1,0,,
31,30,6,1,0,-1,0,1.0,3.0
31,31,6,1,0,-1,0,5.0,
31,32,6,0,0,-1,0,2.0,5.0
31,33,6,0,0,-1,0,,
31,34,6,1,0,-1,0,4.0,5.0
31,35,6,2,0,-1,0,4.0,
31,36,6,0,0,-1,0,1.0,3.0
31,37,6,1,0,-1,0,2.0,
31,38,6,0,0,-1,0,4.0,4.0
31,39,6,0,0,-1,0,1.0,5.0
31,40,6,0,0,-1,0,3.0,3.0
32,0,6,4,0,-1,0,4.0,4.0
32,1,6,1,0,-1,0,4.0,
32,2,6,3,0,-1,0,4.0,4.0
32,3,6,1,0,-1,0,4.0,4.0
32,4,6,0,0,-1,0,5.0,
32,5,6,3,0,-1,0,3.0,4.0
32,6,6,1,0,-1,0,3.0,4.0
32,7,6,0,0,-1,0,0.0,4.0
32,8,6,0,0,-1,0,0.0,0.0
32,9,6,0,0,-1,0,0.0,3.0
32,10,6,2,0,-1,0,4.0,5.0
32,11,6,2,0,-1,0,5.0,
32,12,6,1,0,-1,0,2.0,4.0
32,13,6,3,0,-1,0,3.0,
32,14,6,1,0,-1,0,2.0,5.0
32,15,6,4,0,-1,0,4.0,5.0
32,16,6,0,0,-1,0,1.0,2.0
32,17,6,4,0,-1,0,5.0,
32,18,6,0,0,-1,0,1.0,5.0
32,19,6,1,0,-1,0,1.0,5.0
32,20,6,4,0,-1,0,,
32,21,6,1,0,-1,0,,
32,22,6,1,0,-1,0,1.0,2.0
32,23,6,0,0,-1,0,4.0,4.0
32,24,6,0,0,-1,0,1.0,
32,25,6,4,0,-1,0,4.0,
32,26,6,0,0,-1,0,0.0,5.0
32,27,6,1,0,-1,0,3.0,5.0
32,28,6,0,0,-1,0,4.0,5.0
32,29,6,1,0,-1,0,2.0,
32,30,6,1,0,-1,0,3.0,
32,31,6,3,0,-1,0,4.0,5.0
32,32,6,0,0,-1,0,1.0,4.0
32,33,6,3,0,-1,0,3.0,3.0
32,34,6,2,0,-1,0,4.0,4.0
32,35,6,5,0,-1,0,,
32,36,6,2,0,-1,0,2.0,5.0
32,37,6,2,0,-1,0,2.0,4.0
32,38,6,0,0,-1,0,2.0,
32,39,6,2,0,-1,0,3.0,3.0
32,40,6,2,0,-1,0,4.0,
33,0,6,0,0,-1,0,2.0,
33,1,6,1,0,-1,0,2.0,3.0
33,2,6,1,0,-1,0,4.0,4.0
33,3,6,0,0,-1,0,3.0,3.0
33,4,6,0,0,-1,0,0.0,5.0
33,5,6,4,0,-1,0,,
33,6,6,1,0,-1,0,4.0,
33,7,6,1,0,-1,0,5.0,
33,8,6,5,0,-1,0,5.0,
33,9,6,1,0,-1,0,3.0,
33,10,6,1,0,-1,0,2.0,5.0
33,11,6,2,0,-1,0,4.0,5.0
33,12,6,2,0,-1,0,2.0,3.0
33,13,6,0,0,-1,0,1.0,2.0
33,14,6,0,0,-1,0,5.0,
33,15,6,0,0,-1,0,2.0,2.0
33,16,6,1,0,-1,0,3.0,5.0
33,17,6,0,0,-1,0,4.0,5.0
33,18,6,2,0,-1,0,4.0,4.0
33,19,6,2,0,-1,0,4.0,
33,20,6,5,0,-1,0,5.0,5.0
33,21,6,2,0,-1,0,3.0,3.0
33,22,6,1,0,-1,0,3.0,4.0
33,23,6,1,0,-1,0,2.0,
33,24,6,0,0,-1,0,4.0,4.0
33,25,6,0,0,-1,0,1.0,3.0
33,26,6,3,0,-1,0,4.0,4.0
33,27,6,3,0,-1,0,4.0,5.0
33,28,6,1,0,-1,0,1.0,2.0
33,29,6,0,0,-1,0,3.0,4.0
33,30,6,0,0,-1,0,0.0,
33,31,6,1,0,-1,0,1.0,1.0
33,32,6,4,0,-1,0,4.0,4.0
33,33,6,1,0,-1,0,1.0,3.0
33,34,6,0,0,-1,0,2.0,3.0
33,35,6,2,0,-1,0,3.0,5.0
33,36,6,0,0,-1,0,0.0,4.0
33,37,6,3,0,-1,0,3.0,4.0
33,38,6,1,0,-1,0,2.0,2.0
33,39,6,1,0,-1,0,1.0,5.0
33,40,6,0,0,-1,0,4.0,
34,0,6,0,0,-1,0,0.0,
34,1,6,1,0,-1,0,2.0,2.0
34,2,6,5,0,-1,0,,
34,3,6,0,0,-1,0,2.0,4.0
34,4,6,5,0,-1,0,5.0,5.0
34,5,6,2,0,-1,0,5.0,
34,6,6,0,0,-1,0,0.0,2.0
34,7,6,2,0,-1,0,,
34,8,6,2,0,-1,0,2.0,4.0
34,9,6,0,0,-1,0,1.0,2.0
34,10,6,0,0,-1,0,5.0,5.0
34,11,6,2,0,-1,0,3.0,4.0
34,12,6,2,0,-1,0,2.0,
34,13,6,0,0,-1,0,3.0,3.0
34,14,6,1,0,-1,0,2.0,5.0
34,15,6,5,0,-1,0,5.0,
34,16,6,0,0,-1,0,2.0,
34,17,6,3,0,-1,0,4.0,
34,18,6,2,0,-1,0,3.0,
34,19,6,1,0,-1,0,4.0,4.0
34,20,6,1,0,-1,0,2.0,3.0
34,21,6,1,0,-1,0,1.0,4.0
34,22,6,0,0,-1,0,3.0,4.0
34,23,6,1,0,-1,0,5.0,5.0
34,24,6,1,0,-1,0,2.0,4.0
34,25,6,2,0,-1,0,2.0,2.0
34,26,6,0,0,-1,0,0.0,1.0
34,27,6,2,0,-1,0,5.0,5.0
34,28,6,1,0,-1,0,4.0,
34,29,6,0,0,-1,0,1.0,5.0
34,30,6,2,0,-1,0,2.0,3.0
34,31,6,2,0,-1,0,4.0,
34,32,6,2,0,-1,0,3.0,5.0
34,33,6,2,0,-1,0,4.0,5.0
34,34,6,1,0,-1,0,3.0,3.0
34,35,6,3,0,-1,0,,
34,36,6,1,0,-1,0,2.0,
34,37,6,0,0,-1,0,0.0,3.0
34,38,6,1,0,-1,0,3.0,5.0
34,39,6,0,0,-1,0,2.0,2.0
34,40,6,0,0,-1,0,4.0,5.0
35,0,6,0,0,-1,0,2.0,
35,1,6,0,0,-1,0,5.0,5.0
35,2,6,4,0,-1,0,4.0,4.0
35,3,6,2,0,-1,0,2.0,5.0
35,4,6,1,0,-1,0,4.0,5.0
35,5,6,3,0,-1,0,3.0,5.0
35,6,6,2,0,-1,0,4.0,4.0
35,7,6,2,0,-1,0,2.0,2.0
35,8,6,0,0,-1,0,2.0,5.0
35,9,6,0,0,-1,0,4.0,
35,10,6,0,0,-1,0,5.0,
35,11,6,0,0,-1,0,2.0,3.0
35,12,6,2,0,-1,0,4.0,5.0
35,13,6,4,0,-1,0,5.0,5.0
35,14,6,3,0,-1,0,3.0,
35,15,6,3,0,-1,0,4.0,4.0
35,16,6,2,0,-1,0,3.0,4.0
35,17,6,2,0,-1,0,3.0,5.0
35,18,6,3,0,-1,0,,
35,19,6,2,0,-1,0,4.0,
35,20,6,2,0,-1,0,,
35,21,6,3,0,-1,0,4.0,
35,22,6,4,0,-1,0,5.0,
35,23,6,1,0,-1,0,2.0,4.0
35,24,6,1,0,-1,0,3.0,5.0
35,25,6,2,0,-1,0,5.0,5.0
35,26,6,1,0,-1,0,3.0,3.0
35,27,6,0,0,-1,0,0.0,1.0
35,28,6,2,0,-1,0,5.0,
35,29,6,0,0,-1,0,3.0,4.0
35,30,6,0,0,-1,0,4.0,5.0
35,31,6,0,0,-1,0,0.0,0.0
35,32,6,1,0,-1,0,5.0,
35,33,6,1,0,-1,0,3.0,
35,34,6,0,0,-1,0,2.0,4.0
35,35,6,0,0,-1,0,2.0,2.0
35,36,6,3,0,-1,0,5.0,5.0
35,37,6,0,0,-1,0,1.0,2.0
35,38,6,1,0,-1,0,5.0,5.0
35,39,6,0,0,-1,0,1.0,
35,40,6,3,0,-1,0,3.0,4.0
36,0,6,0,0,-1,0,3.0,
36,1,6,5,0,-1,0,,
36,2,6,0,0,-1,0,0.0,5.0
36,3,6,1,0,-1,0,5.0,5.0
36,4,6,4,0,-1,0,5.0,5.0
36,5,6,0,0,-1,0,5.0,
36,6,6,0,0,-1,0,2.0,
36,7,6,2,0,-1,0,2.0,4.0
36,8,6,0,0,-1,0,0.0,4.0
36,9,6,3,0,-1,0,3.0,5.0
36,10,6,0,0,-1,0,1.0,1.0
36,11,6,3,0,-1,0,4.0,5.0
36,12,6,3,0,-1,0,3.0,3.0
36,13,6,0,0,-1,0,1.0,4.0
36,14,6,2,0,-1,0,3.0,4.0
36,15,6,4,0,-1,0,4.0,5.0
36,16,6,0,0,-1,0,2.0,2.0
36,17,6,1,0,-1,0,1.0,3.0
36,18,6,2,0,-1,0,3.0,5.0
36,19,6,2,0,-1,0,5.0,5.0
36,20,6,1,0,-1,0,3.0,4.0
36,21,6,5,0,-1,0,5.0,5.0
36,22,6,2,0,-1,0,2.0,5.0
36,23,6,2,0,-1,0,3.0,
36,24,6,0,0,-1,0,2.0,3.0
36,25,6,0,0,-1,0,2.0,4.0
36,26,6,4,0,-1,0,5.0,
36,27,6,0,0,-1,0,,
36,28,6,2,0,-1,0,3.0,3.0
36,29,6,2,0,-1,0,,
36,30,6,3,0,-1,0,,
36,31,6,0,0,-1,0,4.0,5.0
36,32,6,0,0,-1,0,3.0,5.0
36,33,6,1,0,-1,0,5.0,
36,34,6,0,0,-1,0,0.0,2.0
36,35,6,2,0,-1,0,4.0,5.0
36,36,6,0,0,-1,0,3.0,4.0
36,37,6,1,0,-1,0,1.0,2.0
36,38,6,3,0,-1,0,5.0,5.0
36,39,6,2,0,-1,0,2.0,3.0
36,40,6,2,0,-1,0,4.0,
37,0,6,5,0,-1,0,5.0,
37,1,6,0,0,-1,0,2.0,4.0
37,2,6,3,0,-1,0,3.0,3.0
37,3,6,0,0,-1,0,5.0,5.0
37,4,6,2,0,-1,0,3.0,5.0
37,5,6,3,0,-1,0,,
37,6,6,2,0,-1,0,2.0,3.0
37,7,6,0,0,-1,0,1.0,4.0
37,8,6,1,0,-1,0,1.0,5.0
37,9,6,1,0,-1,0,4.0,4.0
37,10,6,1,0,-1,0,1.0,4.0
37,11,6,0,0,-1,0,3.0,3.0
37,12,6,2,0,-1,0,5.0,
37,13,6,1,0,-1,0,,
37,14,6,2,0,-1,0,5.0,5.0
37,15,6,0,0,-1,0,4.0,5.0
37,16,6,0,0,-1,0,4.0,4.0
37,17,6,1,0,-1,0,4.0,
37,18,6,0,0,-1,0,3.0,4.0
37,19,6,1,0,-1,0,1.0,3.0
37,20,6,0,0,-1,0,0.0,
37,21,6,2,0,-1,0,2.0,
37,22,6,1,0,-1,0,4.0,5.0
37,23,6,1,0,-1,0,5.0,
37,24,6,2,0,-1,0,2.0,5.0
37,25,6,1,0,-1,0,1.0,2.0
37,26,6,2,0,-1,0,4.0,4.0
37,27,6,0,0,-1,0,1.0,5.0
37,28,6,4,0,-1,0,,
37,29,6,3,0,-1,0,5.0,
37,30,6,5,0,-1,0,,
37,31,6,1,0,-1,0,2.0,2.0
37,32,6,1,0,-1,0,1.0,
37,33,6,2,0,-1,0,3.0,4.0
37,34,6,2,0,-1,0,2.0,2.0
37,35,6,0,0,-1,0,0.0,3.0
37,36,6,0,0,-1,0,0.0,0.0
37,37,6,0,0,-1,0,0.0,1.0
37,38,6,2,0,-1,0,,
37,39,6,0,0,-1,0,2.0,2.0
37,40,6,1,0,-1,0,1.0,1.0
38,0,6,5,0,-1,0,,
38,1,6,2,0,-1,0,2.0,
38,2,6,0,0,-1,0,0.0,5.0
38,3,6,3,0,-1,0,5.0,
38,4,6,1,0,-1,0,2.0,2.0
38,5,6,2,0,-1,0,2.0,5.0
38,6,6,3,0,-1,0,3.0,5.0
38,7,6,4,0,-1,0,5.0,5.0
38,8,6,0,0,-1,0,2.0,
38,9,6,2,0,-1,0,2.0,4.0
38,10,6,3,0,-1,0,3.0,4.0
38,11,6,2,0,-1,0,3.0,
38,12,6,0,0,-1,0,2.0,5.0
38,13,6,1,0,-1,0,1.0,3.0
38,14,6,3,0,-1,0,5.0,5.0
38,15,6,4,0,-1,0,4.0,5.0
38,16,6,1,0,-1,0,,
38,17,6,1,0,-1,0,5.0,5.0
38,18,6,1,0,-1,0,3.0,3.0
38,19,6,2,0,-1,0,4.0,5.0
38,20,6,0,0,-1,0,1.0,1.0
38,21,6,0,0,-1,0,3.0,4.0
38,22,6,3,0,-1,0,4.0,5.0
38,23,6,1,0,-1,0,2.0,5.0
38,24,6,1,0,-1,0,1.0,5.0
38,25,6,0,0,-1,0,1.0,3.0
38,26,6,1,0,-1,0,4.0,4.0
38,27,6,2,0,-1,0,2.0,2.0
38,28,6,1,0,-1,0,1.0,2.0
38,29,6,0,0,-1,0,1.0,
38,30,6,0,0,-1,0,2.0,3.0
38,31,6,4,0,-1,0,,
38,32,6,0,0,-1,0,0.0,3.0
38,33,6,0,0,-1,0,1.0,2.0
38,34,6,2,0,-1,0,2.0,3.0
38,35,6,1,0,-1,0,5.0,
38,36,6,1,0,-1,0,2.0,3.0
38,37,6,0,0,-1,0,1.0,5.0
38,38,6,0,0,-1,0,4.0,
38,39,6,2,0,-1,0,3.0,4.0
38,40,6,2,0,-1,0,3.0,3.0
39,0,6,2,0,-1,0,3.0,5.0
39,1,6,1,0,-1,0,4.0,4.0
39,2,6,0,0,-1,0,0.0,
39,3,6,2,0,-1,0,4.0,
39,4,6,2,0,-1,0,2.0,3.0
39,5,6,4,0,-1,0,,
39,6,6,1,0,-1,0,3.0,
39,7,6,1,0,-1,0,1.0,3.0
39,8,6,1,0,-1,0,1.0,
39,9,6,2,0,-1,0,3.0,
39,10,6,1,0,-1,0,1.0,4.0
39,11,6,3,0,-1,0,,
39,12,6,1,0,-1,0,5.0,5.0
39,13,6,1,0,-1,0,4.0,
39,14,6,4,0,-1,0,5.0,
39,15,6,1,0,-1,0,1.0,2.0
39,16,6,0,0,-1,0,1.0,3.0
39,17,6,5,0,-1,0,,
39,18,6,1,0,-1,0,1.0,1.0
39,19,6,1,0,-1,0,2.0,5.0
39,20,6,1,0,-1,0,4.0,5.0
39,21,6,0,0,-1,0,2.0,2.0
39,22,6,0,0,-1,0,,
39,23,6,2,0,-1,0,2.0,2.0
39,24,6,4,0,-1,0,4.0,5.0
39,25,6,1,0,-1,0,3.0,3.0
39,26,6,2,0,-1,0,2.0,
39,27,6,3,0,-1,0,3.0,3.0
39,28,6,0,0,-1,0,1.0,1.0
39,29,6,0,0,-1,0,2.0,5.0
39,30,6,3,0,-1,0,3.0,5.0
39,31,6,1,0,-1,0,2.0,2.0
39,32,6,3,0,-1,0,4.0,
39,33,6,0,0,-1,0,0.0,0.0
39,34,6,3,0,-1,0,4.0,4.0
39,35,6,0,0,-1,0,1.0,5.0
39,36,6,5,0,-1,0,5.0,5.0
39,37,6,2,0,-1,0,,
39,38,6,3,0,-1,0,5.0,
39,39,6,4,0,-1,0,4.0,
39,40,6,1,0,-1,0,,
40,0,6,0,0,-1,0,2.0,3.0
40,1,6,2,0,-1,0,2.0,3.0
40,2,6,1,0,-1,0,5.0,5.0
40,3,6,2,0,-1,0,2.0,5.0
40,4,6,0,0,-1,0,,
40,5,6,3,0,-1,0,4.0,
40,6,6,2,0,-1,0,2.0,
40,7,6,1,0,-1,0,3.0,
40,8,6,0,0,-1,0,0.0,5.0
40,9,6,1,0,-1,0,4.0,4.0
40,10,6,4,0,-1,0,,
40,11,6,4,0,-1,0,4.0,5.0
40,12,6,1,0,-1,0,1.0,1.0
40,13,6,2,0,-1,0,3.0,5.0
40,14,6,2,0,-1,0,4.0,5.0
40,15,6,3,0,-1,0,4.0,5.0
40,16,6,0,0,-1,0,0.0,1.0
40,17,6,1,0,-1,0,4.0,5.0
40,18,6,2,0,-1,0,5.0,5.0
40,19,6,0,0,-1,0,4.0,4.0
40,20,6,3,0,-1,0,4.0,4.0
40,21,6,1,0,-1,0,2.0,4.0
40,22,6,2,0,-1,0,2.0,2.0
40,23,6,2,0,-1,0,,
40,24,6,0,0,-1,0,1.0,2.0
40,25,6,0,0,-1,0,2.0,4.0
40,26,6,0,0,-1,0,3.0,
40,27,6,3,0,-1,0,3.0,4.0
40,28,6,0,0,-1,0,0.0,4.0
40,29,6,1,0,-1,0,2.0,3.0
40,30,6,1,0,-1,0,1.0,5.0
40,31,6,1,0,-1,0,,
40,32,6,0,0,-1,0,2.0,
40,33,6,0,0,-1,0,1.0,
40,34,6,1,0,-1,0,5.0,
40,35,6,1,0,-1,0,4.0,
40,36,6,0,0,-1,0,2.0,5.0
40,37,6,4,0,-1,0,4.0,4.0
40,38,6,1,0,-1,0,1.0,3.0
40,39,6,2,0,-1,0,3.0,4.0
40,40,6,0,0,-1,0,0.0,
41,0,6,1,0,-1,0,1.0,2.0
41,1,6,0,0,-1,0,2.0,4.0
41,2,6,0,0,-1,0,4.0,5.0
41,3,6,2,0,-1,0,2.0,3.0
41,4,6,2,0,-1,0,3.0,
41,5,6,0,0,-1,0,5.0,5.0
41,6,6,3,0,-1,0,4.0,
41,7,6,0,0,-1,0,0.0,3.0
41,8,6,0,0,-1,0,3.0,3.0
41,9,6,1,0,-1,0,2.0,4.0
41,10,6,1,0,-1,0,1.0,
41,11,6,4,0,-1,0,5.0,5.0
41,12,6,1,0,-1,0,3.0,5.0
41,13,6,1,0,-1,0,3.0,3.0
41,14,6,0,0,-1,0,0.0,0.0
41,15,6,0,0,-1,0,2.0,5.0
41,16,6,3,0,-1,0,4.0,5.0
41,17,6,5,0,-1,0,5.0,
41,18,6,4,0,-1,0,4.0,
41,19,6,1,0,-1,0,1.0,5.0
41,20,6,1,0,-1,0,2.0,2.0
41,21,6,3,0,-1,0,3.0,
41,22,6,0,0,-1,0,2.0,3.0
41,23,6,1,0,-1,0,5.0,5.0
41,24,6,4,0,-1,0,4.0,4.0
41,25,6,2,0,-1,0,2.0,5.0
41,26,6,0,0,-1,0,1.0,
41,27,6,1,0,-1,0,3.0,
41,28,6,0,0,-1,0,3.0,5.0
41,29,6,0,0,-1,0,0.0,
41,30,6,3,0,-1,0,3.0,3.0
41,31,6,0,0,-1,0,1.0,1.0
41,32,6,2,0,-1,0,4.0,
41,33,6,1,0,-1,0,1.0,4.0
41,34,6,0,0,-1,0,4.0,4.0
41,35,6,1,0,-1,0,1.0,3.0
41,36,6,1,0,-1,0,2.0,5.0
41,37,6,2,0,-1,0,4.0,5.0
41,38,6,1,0,-1,0,,
41,39,6,0,0,-1,0,1.0,5.0
41,40,6,0,0,-1,0,1.0,2.0
42,0,6,0,0,-1,0,0.0,5.0
42,1,6,0,0,-1,0,1.0,4.0
42,2,6,2,0,-1,0,,
42,3,6,2,0,-1,0,2.0,3.0
42,4,6,4,0,-1,0,5.0,
42,5,6,2,0,-1,0,5.0,
42,6,6,0,0,-1,0,2.0,
42,7,6,2,0,-1,0,3.0,
42,8,6,1,0,-1,0,2.0,4.0
42,9,6,0,0,-1,0,2.0,3.0
42,10,6,5,0,-1,0,,
42,11,6,3,0,-1,0,4.0,4.0
42,12,6,0,0,-1,0,4.0,5.0
42,13,6,2,0,-1,0,2.0,4.0
42,14,6,4,0,-1,0,,
42,15,6,5,0,-1,0,5.0,5.0
42,16,6,1,0,-1,0,4.0,5.0
42,17,6,0,0,-1,0,0.0,
42,18,6,3,0,-1,0,,
42,19,6,0,0,-1,0,1.0,2.0
42,20,6,1,0,-1,0,2.0,
42,21,6,0,0,-1,0,1.0,3.0
42,22,6,0,0,-1,0,0.0,4.0
42,23,6,1,0,-1,0,2.0,5.0
42,24,6,1,0,-1,0,5.0,5.0
42,25,6,0,0,-1,0,4.0,4.0
42,26,6,0,0,-1,0,2.0,5.0
42,27,6,0,0,-1,0,1.0,
42,28,6,3,0,-1,0,5.0,5.0
42,29,6,0,0,-1,0,3.0,4.0
42,30,6,3,0,-1,0,3.0,4.0
42,31,6,0,0,-1,0,1.0,5.0
42,32,6,4,0,-1,0,4.0,5.0
42,33,6,0,0,-1,0,1.0,1.0
42,34,6,3,0,-1,0,3.0,3.0
42,35,6,3,0,-1,0,4.0,
42,36,6,2,0,-1,0,2.0,5.0
42,37,6,1,0,-1,0,,
42,38,6,0,0,-1,0,3.0,3.0
42,39,6,0,0,-1,0,0.0,2.0
42,40,6,1,0,-1,0,1.0,3.0
43,0,6,1,0,-1,0,4.0,5.0
43,1,6,0,0,-1,0,4.0,5.0
43,2,6,3,0,-1,0,3.0,4.0
43,3,6,2,0,-1,0,3.0,3.0
43,4,6,1,0,-1,0,3.0,4.0
43,5,6,1,0,-1,0,1.0,2.0
43,6,6,0,0,-1,0,1.0,1.0
43,7,6,0,0,-1,0,2.0,5.0
43,8,6,2,0,-1,0,4.0,4.0
43,9,6,0,0,-1,0,2.0,3.0
43,10,6,2,0,-1,0,5.0,5.0
43,11,6,2,0,-1,0,,
43,12,6,1,0,-1,0,5.0,5.0
43,13,6,2,0,-1,0,2.0,3.0
43,14,6,2,0,-1,0,3.0,
43,15,6,1,0,-1,0,4.0,
43,16,6,0,0,-1,0,1.0,4.0
43,17,6,0,0,-1,0,0.0,1.0
43,18,6,3,0,-1,0,5.0,
43,19,6,0,0,-1,0,4.0,
43,20,6,1,0,-1,0,1.0,3.0
43,21,6,3,0,-1,0,4.0,
43,22,6,2,0,-1,0,2.0,5.0
43,23,6,1,0,-1,0,2.0,
43,24,6,1,0,-1,0,5.0,
43,25,6,0,0,-1,0,1.0,3.0
43,26,6,3,0,-1,0,4.0,5.0
43,27,6,3,0,-1,0,5.0,5.0
43,28,6,0,0,-1,0,5.0,
43,29,6,1,0,-1,0,2.0,4.0
43,30,6,0,0,-1,0,2.0,2.0
43,31,6,1,0,-1,0,,
43,32,6,0,0,-1,0,,
43,33,6,3,0,-1,0,3.0,3.0
43,34,6,1,0,-1,0,1.0,1.0
43,35,6,0,0,-1,0,0.0,0.0
43,36,6,4,0,-1,0,4.0,
43,37,6,0,0,-1,0,0.0,
43,38,6,3,0,-1,0,,
43,39,6,1,0,-1,0,1.0,5.0
43,40,6,4,0,-1,0,,
44,0,6,2,0,-1,0,2.0,5.0
44,1,6,2,0,-1,0,2.0,2.0
44,2,6,0,0,-1,0,0.0,
44,3,6,3,0,-1,0,5.0,5.0
44,4,6,1,0,-1,0,1.0,2.0
44,5,6,5,0,-1,0,,
44,6,6,0,0,-1,0,0.0,3.0
44,7,6,0,0,-1,0,2.0,2.0
44,8,6,0,0,-1,0,3.0,3.0
44,9,6,0,0,-1,0,4.0,5.0
44,10,6,1,0,-1,0,5.0,5.0
44,11,6,4,0,-1,0,,
44,12,6,1,0,-1,0,1.0,3.0
44,13,6,2,0,-1,0,2.0,
44,14,6,3,0,-1,0,,
44,15,6,0,0,-1,0,0.0,4.0
44,16,6,1,0,-1,0,2.0,
44,17,6,0,0,-1,0,1.0,3.0
44,18,6,0,0,-1,0,0.0,0.0
44,19,6,5,0,-1,0,5.0,
44,20,6,1,0,-1,0,2.0,3.0
44,21,6,1,0,-1,0,3.0,3.0
44,22,6,2,0,-1,0,3.0,3.0
44,23,6,2,0,-1,0,2.0,4.0
44,24,6,2,0,-1,0,4.0,
44,25,6,4,0,-1,0,4.0,5.0
44,26,6,3,0,-1,0,3.0,5.0
44,27,6,1,0,-1,0,1.0,4.0
44,28,6,4,0,-1,0,5.0,
44,29,6,1,0,-1,0,2.0,2.0
44,30,6,2,0,-1,0,4.0,4.0
44,31,6,2,0,-1,0,3.0,
44,32,6,1,0,-1,0,2.0,5.0
44,33,6,4,0,-1,0,5.0,5.0
44,34,6,1,0,-1,0,4.0,4.0
44,35,6,0,0,-1,0,0.0,5.0
44,36,6,1,0,-1,0,4.0,
44,37,6,3,0,-1,0,3.0,3.0
44,38,6,0,0,-1,0,5.0,
44,39,6,4,0,-1,0,4.0,
44,40,6,0,0,-1,0,2.0,3.0
45,0,6,1,0,-1,0,2.0,3.0
45,1,6,3,0,-1,0,5.0,5.0
45,2,6,2,0,-1,0,3.0,3.0
45,3,6,2,0,-1,0,3.0,5.0
45,4,6,0,0,-1,0,1.0,5.0
45,5,6,1,0,-1,0,1.0,4.0
45,6,6,3,0,-1,0,3.0,3.0
45,7,6,2,0,-1,0,3.0,
45,8,6,3,0,-1,0,4.0,4.0
45,9,6,4,0,-1,0,5.0,
45,10,6,1,0,-1,0,4.0,4.0
45,11,6,3,0,-1,0,4.0,5.0
45,12,6,2,0,-1,0,4.0,
45,13,6,2,0,-1,0,2.0,3.0
45,14,6,1,0,-1,0,,
45,15,6,3,0,-1,0,3.0,
45,16,6,1,0,-1,0,4.0,5.0
45,17,6,0,0,-1,0,1.0,4.0
45,18,6,1,0,-1,0,1.0,
45,19,6,0,0,-1,0,,
45,20,6,1,0,-1,0,3.0,5.0
45,21,6,0,0,-1,0,1.0,2.0
45,22,6,1,0,-1,0,2.0,4.0
45,23,6,5,0,-1,0,5.0,
45,24,6,0,0,-1,0,0.0,5.0
45,25,6,2,0,-1,0,3.0,4.0
45,26,6,0,0,-1,0,2.0,5.0
45,27,6,1,0,-1,0,2.0,5.0
45,28,6,2,0,-1,0,4.0,5.0
45,29,6,3,0,-1,0,3.0,5.0
45,30,6,4,0,-1,0,,
45,31,6,1,0,-1,0,1.0,3.0
45,32,6,1,0,-1,0,5.0,5.0
45,33,6,4,0,-1,0,5.0,5.0
45,34,6,0,0,-1,0,2.0,4.0
45,35,6,2,0,-1,0,5.0,5.0
45,36,6,4,0,-1,0,4.0,5.0
45,37,6,1,0,-1,0,2.0,2.0
45,38,6,0,0,-1,0,2.0,3.0
45,39,6,0,0,-1,0,2.0,2.0
45,40,6,3,0,-1,0,5.0,
46,0,6,3,0,-1,0,3.0,
46,1,6,2,0,-1,0,3.0,
46,2,6,3,0,-1,0,3.0,5.0
46,3,6,3,0,-1,0,4.0,5.0
46,4,6,0,0,-1,0,4.0,5.0
46,5,6,2,0,-1,0,2.0,5.0
46,6,6,0,0,-1,0,2.0,
46,7,6,0,0,-1,0,0.0,5.0
46,8,6,0,0,-1,0,0.0,2.0
46,9,6,3,0,-1,0,3.0,4.0
46,10,6,1,0,-1,0,1.0,2.0
46,11,6,0,0,-1,0,1.0,
46,12,6,5,0,-1,0,5.0,
46,13,6,2,0,-1,0,2.0,3.0
46,14,6,1,0,-1,0,2.0,3.0
46,15,6,0,0,-1,0,0.0,
46,16,6,0,0,-1,0,2.0,5.0
46,17,6,1,0,-1,0,2.0,4.0
46,18,6,1,0,-1,0,2.0,5.0
46,19,6,0,0,-1,0,3.0,5.0
46,20,6,4,0,-1,0,4.0,4.0
46,21,6,1,0,-1,0,1.0,5.0
46,22,6,2,0,-1,0,2.0,
46,23,6,1,0,-1,0,3.0,
46,24,6,0,0,-1,0,5.0,5.0
46,25,6,4,0,-1,0,5.0,
46,26,6,1,0,-1,0,2.0,
46,27,6,0,0,-1,0,4.0,
46,28,6,0,0,-1,0,1.0,3.0
46,29,6,0,0,-1,0,3.0,3.0
46,30,6,1,0,-1,0,2.0,2.0
46,31,6,0,0,-1,0,0.0,1.0
46,32,6,0,0,-1,0,2.0,2.0
46,33,6,1,0,-1,0,,
